reviews
"Atendimento Péssimo . Primeira e Última vez que compro com essa loja, comprei uma mesa cavalete no dia 02/08/2018 , hoje estamos no dia 24/08/2018 e minha mesa ainda não foi entregue , não consigo contato com a loja"
"Não recebi meu produto. Recebi a nota fiscal sem o meu produto, o status da entrega diz que já foi entregue. Mas me entregaram apenas a nota fiscal."
"Produto não entregue. O produto não foi entregue no prazo estipulado. Nem ao menos uma satisfação foi dada.
Espero um retorno e recebimento do produto ou o estorno da alta importância gasta. 
"
Bom. Veio como eu esperava 
"Péssimo . Produto disponível para compra, porém na hora da entrega não está mais"
Produto não funciona.. Produto não funciona aparentemente o produto não é original.
regular. recebí os produtos faltando a tabua e um bule.
"Comprei 2 quantidades. Bom dia, comprei 2 quantidades do produto e me entregaram somente 1. 
Preciso que entreguem a outra por favor"
boa. cortina de blackout normal.
"bom. muito corretos, mas a minha escilha pelo produto foi errada"
FALTOU ITENS. Eu pedi 2 itens da compra e me foi enviado apenas um
Demora no recebimento. Estou a 3 dias em casa sem sair aguardando o produto e nada da entrega
"Péssima qualidade do prod. Produto de péssima qualidade, o teflon solta com muita facilidade na hora de cozinhar, são extremamente finas, em uma simples lavagem de louças você consegue amassar as panelas, não recomendo"
"Pessimo. Até o momento, não me dizem nada. Isso é péssimo p a americana. Trata o cliente pessimamente mal."
"Adaptador de 12 v p/ 110v. Comprei o adaptador, porém muito fraquinho, não serviu para mini compressor. Achei que deveria vir com mais especificação. Mas voltarei comprar na loja, perguntando antes sobre o produto com o vendedo"
"O produto enviado eh . O produto enviado não condiz com a descrição.
No nome do produto informa que eh porta shampoo rádio relógio, logo entende- se que possui o recurso ( radio e relogio) e não verdade eh um adesivo"
Aguardando a entrega. Não recebi o produto ainda
 voltagem errada. Realizei a compra de um secador na voltagem de 220v. Recebi um na voltagem de 127v.No momento da troca n havia disponível no 220.Por este motivo quero meu dinheiro de volta.
"PRODUTO DIFERENTE . Recebi uma escova de outra marca.
Não consigo resolver o problema.
Péssimos atendimentos das lojas lannister e parceira!!!"
Esclarecimento. Boa noite na compra diz wireless 150mbs Multilaser mais 3g não teria que vim o modem 3g que conecta no USB nele.
Produto falsificado. O produto é falsificado. Não veio com manual e nem com certificado de garantia da Orient.
Péssima qualidade . Comprei pensando q seria igual a foto quando chegou totalmente diferente
"Não recomendo,. O material chegou usado, somente com o pistão, assento, encosto e os pés. Faltarram os parafusos, o suporte que sustenta o encosto e o manual de instalação, Devido aos fatos, quero trocar a cadeira."
"Entrega. É de se chatear, você compra a mercadoria, paga o frete e tem que se aventurar para retirar sua mercadoria. Você vai porque precisa do produto porque a vontade é de desistir da compra. "
"Entregue antes do prazo. Muito eficiente. Infelizmente, nao se tem muita nocao do produto divido a poucas fotos do mesmo e quase nenhuma informacao sobre o mesmo. Mas a entrega foi eficiente e eu recebi o que comprei."
Demora de informação. Apenas no dia que deveria receber a mercadoria fiquei sabendo que não seria enviada por motivos de defeito e não teriam a reposição do mesmo produto.
"Vendedor Sem Compromisso.. Comprei 3 plafons de led, 2 ralos inteligentes e 2 luminarias. Um dos ralos veio quebrado, comprometendo a funcionalidade do mesmo, e as 2 luminárias simplesmente não foram entregues. E ate agora nada"
Produto veio com defeito.. Levaria cinco estrelas se o produto não tivesse com defeito. 
"Produto não foi entregado. A capa de colchão azul marinho não foi entregue e consta no site que foi entregue!!!
Aguardo a capa de colchão solteiro azul marinho pois não veio e está constando que me entregaram!!!!!"
Defeito do produto . O Ilhos veio com defeito. 
"Decepção. A compra feita em janeiro, não entregue, agora, com restituição do valor através de voucher, nada de entregar."
Recebi o produto errado. Mandaram outro produto.
"não recebi o produto . não recebi o e nem avisos dos correios etb nenhum telefonema, não sabia que teria de ficar checando email, pois foi incluso a taxa de entrega"
Não posso opinar. Não posso opinar não usei ainda!
"Atenção!. Foi a única loja onde encontrei o kit completo e montado, mas a peça veio muito mal embalada, a caixa chegou totalmente rasgada e a ponta do eixo apresenta defeito de fabricação que tentaram mascarar."
Falta de respeito. Falta de respeito e total desinformação com o cliente. Além da omissão total da stark. Uma vergonha
"Faluana receber um produt. Não recebi a arandela, apenas os números. Gostaria de saber quando vou receber pois estou precisando urgente. "
"Regular. Queria meu pedido conforme ilustrado na figura para mim viria a torneira elétrica conforme a ilustração......
"
entrega ultima hora. a postagem do produto foi feita quase no ultimo dia do prazo... demorou quase 20 dias para enviarem
"Entrega incompleta. Paguei dois frascos, na nota constam dois e dentro da caixa veio apenas um. Trata_sr de medicamentos e não posso ficar sem."
"Insatisfeita. Realizei a compra de 2 relógios só recebi um, não me foi informado que seriam entregues separados, ao entrar em contato a loja falou que ainda iriam postar o outro, preciso do rastreamento c garantia."
"Nao recomendo mais. Sempre comprei nas lojas lannister, mas desta vez meu produto veio faltando um. E quando ligo não atende, è só atravez de mensagem. E COM ISSO ESTOU AGUARDANDO E NÃO POSSO USO DO MEDICAMENTO. Que pre"
"Ruim . Bom dia!!
Gostaria de saber como que vai ficar
Como eu ainda não recebi o meu produto "
PROPAGANDA ENGANOSA. MOTOR VENTILADOR NÃO É ORIGINAL. O ANUNCIO AFIRMA QUE É ORIGINAL.
Não recebi o produto. Até a presente data não recebi o produto e nem nenhuma informação quanto o envio.
"Produto veio amassado. tentei usar a opção de devolver produto no site das lannister e não da certo, fica dando erro, entrei em contato com o vendedor e estou aguardando para fazer a troca do meu produto"
"Produto site é um . Produto anunciado era um e chegou outro, na verdade tem dois tipos de foto do produto, achava que era a primeira foto e, não veio manual do produto."
Dez. CHEGOU ANTI DO TEMPO BOA
Estou esperando o produto. Estou esperando o produto
"A FOLHA NAO FRISA. Um dos frisadores que comprei, especificamente a FOLHA NAO FRISA! NAO REALIZA SUA FUNÇAO. Nao molda o eva, Testei com varios materiais diferentes e infelizmente nao funciona."
não recebi. Ainda não recebi
insacisfeito..... insacisfeito....
"Falta de atenção com o cl. Não recebi o produto, solicitei devolucao do valor pago no meu cartão de crédito e não obtive be nenhum retorno"
nao recomendo. não foi o produto que visualizei não compro mais nada pela internet nesta lojha
Nao recebi tudo. Foi entregue apenas 2 capas das cadeiras sem a toalha de mesa sem outras 4 capas das cadeiras Isso que foi cobrado um preco muito alto pela entrega
"produto falsificado. produto falsificado, e uma mine escuta porem das duas que comprei nao funciona ....."
não recomendo. o produto não é original e não funciona com perfeição
"Bom. Lindo, só faltou uma caixa bonita."
Produto não entregue. Não chegou o produto poderiam enviar algum e-mail explicando
Bom. O prazo de vencimento do produto é curto para o ser consumido. Vencimento em 08/2018. Esta informação deveria ser sinalizada nas especificações do mesmo. 
"as cores não corresponde. comprei o produto pela cor ilustrada pelo site da loja americana, no site mostra ser preto http://prntscr.com/jkx7hr quando o produto chegou aqui veio todos com a mesma cor, tabaco http://prntscr.com/"
recomendo. disket veio quebrado preciso manual instalacao
"Bonito,mas bem simples. Acabamento e fragilidade no produto, equivalente ao preço pago!veio envolto em um plástico,muito de mal gosto"
"Ruim. Mercadoria não foi entregue, lamentável!!!!!"
produto excelente . chegou rapido 
lixo. ate agora nao recebi
demora no correios. eu nao posso falar se nao recebi o produto
tudo certo . pensei que todas eram grande + veio tudo certo 
Produto ruim. Setup é chines não funciona corretamente.
PRODUTO RECUSADO . Pedi a devolução e já recusei o produto há dias. Mas infelizmente a lannister.com NÃO É um site confiável . 
"Erro na informação . Solicitei o carregador para o tablet. Génesis. Conforme a informação do vendedor ,solicitei o produtos não se adaptou ao meu tablet. "
Atraso na entrega. O pedido do produto foi realizado no dia 11/07 com previsão de entrega para o dia 21. A nota fiscal só foi emitida no dia 22; já estamos no dia 24 e o produto sequer saiu para entrega.
Gato por lebre. Foto não corresponde ao produto. Apesar de conter medidas que não dão a noção do tamanho do produto.
"Dificuldade na troca. Logo após a compra tentei cancelar o pedido porque queria todas as cores mas não achei onde fazer isso no site. Fora isso, tudo conforme o combinado"
"NAO RECOMENDO.... NAO GOSTEI DO PRODUTO, E PIOR QUE A LOJA NAO DÁ OPÇAO DE TROCA NO SITE, E NO CONTATO DAS lannister NAO TEM OPÇAO PRA FALAR..."
"Produto errado. Pedi o produto na cor cinza e recebi na cor bege, pela burocracia para troca, tive que ficar com esse mesmo,
Pessimima experiência, erro primario."
"ENTREGA PARCIAL PRODUTO. CONFORME PEDIDO E NF 021385 DA AMANDINI FORAM COMPRADOS 03 PENDENTES PORÉM O CORREIO SÓ ENTREGOU 02 PENDENTES.
FAVOR ENVIAR 01 PENDENTE O MAIS RÁPIDO POSSIVEL PARA INSTALAÇÃO DO MESMO."
Carteira ñ é de couro . É couro sintético!!
Péssima. Paguei por 2 unidades do produto e só recebi uma.
"Produto divergente . Comprei por um capacete no tamanho G, claramente especificado no anúncio. No entanto me enviaram o tamanho M, sem ao menos ser questionado se atenderia às minhas necessidades."
"Perfumes. Comprei dois perfumes, o Tommy Hilfiger recebi caixa lacrada parece ok, mas o perfume da Gabriela Sabatini a caixa está sem lacre e tem etiqueta auto adesiva fundo do frasco lado externo. Será falso??"
o produto foi entregue. o produto foi entregue
"NAO GOSTEI. PERCEBI UM ERRO APÓS FECHAR A COMPRA. IMPOSSIVEL CANCELAR, MESMO ANTES DE EMITIR NF. NÃO RESPONDEM EMAIL, CONTATO TELEFONICO NAO FUNCIONA. PÉSSIMA EXPERIENCIA"
"Produto veio errado. O produto que comprei veio em desacordo .
Estou no aguardo do produto que comprei.
Fico chateado com isso, pois mandaram um produto Ching ling no lugar e oque me chama a atenção é uma empresa errar."
Entrega faltando produto!. A compra realizada foi de 6 caixas organizadoras marfim e 6 Caixas organizadoras malancia. Infelizmente só foram entregues 6 caixas organizadoras marfim!Quero os produtos ou o dinheiro de volta!!!
"Enganação . Ola comprei um filtro original mas me mandaram 2 unidades paralelas ,velho ditado vendendo gato por lebre "
o produto veio certo . o produto veio certo mais com defeito
"Não sei se recomendo. tive problemas com o cartucho preto.
Minha impressora exibe a mensagem de cartucho danificado ou não reconhecido."
Produto não entregue. Produto não entregue e nenhuma explicação dada.
"Atraso na entrega. Deveria enviar este produto por uma empresa diferente do Correios, devido a empresa demorar na entrega e não liberar o produto no centro de distribuição. "
"Péssimo . Paguei duas luminárias e recebi só uma, estou tendando devolver desde o dia que recebi mais ate agora nada"
"Ótimo produto péssima ent. O produto é excelente, cumpriu minhas expectativas , porém a entrega paguei caro no frete e tive que buscar nos Correios uma falta de respeito, quero meu valor do frete de volta , estou aguardando !"
"Faltando . Olá boa noite, o produto veio como o encomendado porém não veio um certificado de garantia e muito menos o manual de instruções como já vi na caixa em vídeos deste modelo de relogio "
"Não recomendo. Empresa targaryen, vende o produto e não entende nada sobre ele.Manda procurar uma fonoaudióloga."
Não tenho certeza. Produto demorou a ser entregue. veio muito mal embalado e ainda não e original
"Disonestidade. Eu comprei três unidades de um produto e a empresa, apesar de ter expedido nota dos três, enviou somente uma unidade"
Preciso que faça estorno . Preciso que faça estorno. O produto veio cheiro de queimado e não funciona 
PRODUTO 3 DIAS DE ATRASO . PRODUTO COM 3 DIAS DE ATRASO NA ENTREGA
Recebi o produto incomple. Comprei duas capas para chave e só foi entregue uma
"Metade do pedido . Pedi 2 unidades, recebi 1 unidade e na NF estava escrito 2 unidades. 
Precisei reclamar para tentar receber o produto, que segundo a loja, está na transportadora. "
Troca do produto. Solicito a troca do produto pois ele veio amassado e não encaixa no relógio
Ótimo. Muito rápido na entrega 
"Entrega incompleta . Fiz a compra de 2 aparelhos de mp3 e só chegou 1.
Mandei e-mail reclamando para que me enviasse o produto faltante ou a devolução do dinheiro mais não obtive resposta."
"Insatisfaçao. Não recebi todos os produtos adquiridos, faltaram o carrinho e o bebê conforto. Recebi apenas a base/assento.

Aguardo esclarecimentos"
"capa de banjo. Pelo preço compensa,só acho que a capa deveria ser acochoada nas laterais. Mas e um bom custo beneficio.
"
propaganda enganosa. no site imagem de 120 capsulas recebi 60 capsulas
Atraso na entrega. Quero saber quando entregarão o produto? Era presente de aniversário e não chegou na data.
"recomendo. material com uma qualidade muito boa,letra para leitura muito boa,e foi entregue tudo certo."
"Ruim. Fiz a compra dia 06/08 /2018 não no dia 16/08, era pra ter cido do entregue dia 15/08 . Estou apressada pelo produto pois já estou prestes a dar a luz. Estou na espera.
"
bom. não usei o produto não mas parece bom
"Razoável . É bonitinho, a base é de plástico. Pelo preço poderia ser um pouco melhor."
ruim. nao recebi o relogio de parede
"serviço mediano. Produto chegou rápido, mas me parece que estava mal guardado por está com manchas e sujo. (me parece que estava no estoque faz tempo)."
"Nota fiscal . Então,o produto veio corretamente, mas a nota fiscal veio com um valor muito diferente do que foi pago .
Paguei no total 95 reais a nota veio com valor de 8,00.
"
Bom . Chegou no prazo dado pela transportadora 
Defeito . Relógio apresenta sujeita na parte interna.
"Entregaram produto errado. O produto entregue vale 40% do valor do produto comprado, "
Recomendo. Já comprei outras vezes e fui bem atendido.
Recomendo a compra. A película é menor que a tela do celular. Mas a capinha é muito boa. 
3. produto veio pela metade esta faltando mercadoria
"Ainda não recebi.. Recebi o e-mail perguntando se eu recebi meu produto, porem já passou do prazo de entrega e ainda NÃO recebi meu produto, e diz que se eu não responder o e-mail seria dado como produto entregue."
"Não recebi o produto.. Olá. Não estou entendo o que está acontecendo. Dizem que o produto foi entregue, mas a principio não recebi nada."
providências lannister!. Vários atrasos e o produto com absurdo de atraso!! Aguardando providências da lannister.com
"Cor entregue errada. Comprei uma manta lilás e me enviaram uma cor goiaba,odiei a compra,era um presente e acabei nao dando o presente,e joguei no lixo.Que falta de profissionalismo, pelo jeito o vendedor e bem amador."
"Entrega não efetuada. A greve dos caminhoneiros afetou diretamente o serviço de entregas de encomendas, mas estou no aguardo. "
Péssima.. Já paguei duas parcelas de três e até hoje não recebi a mercadoria.
Cartucho HP Genérico. Cartucho genérico sendo vendido como original.
Qualidade. Pensei que o tecido tinha uma qualidade superior. É muito inferior ao que eu pensei em comprar
Pós-venda deixa a desejar. Difícil comunicação com o vendedor após a compra do produto. Foram duas tentativas de compra. A primeira resultou inexitosa e foi cancelada sem explicação. Ainda aguardo pela segunda compra do mesmo..
"Não recomendo .  Não recebi o produto é consta no rastreamento que já foi entregue, um absurdo. "
Comprei 2 produtos . Comprei 2 produtos so mandaram 1 e n mim deram nenhuma justificativa ! 
Não recebi. O prazo de entrega já expirou e a loja não fala nada .
Produto errado. No dia 6/8 recebi o produto. Como era diferente do tamanho solicitado e a qualidade abaixo da esperada solicitei o cancelamento. Até o momento não recebi nada a respeito do cancelamento.
"Faltam peças. Recebemos o produto faltando peças.
MANDAMOS E-MAIL FAZENDO CONTATO E NÃO OBTIVEMOS RETORNO. "
Só limpeza leve. O produto só serve para limpar poeira e pelos de animal e o ruim é que o cabo fica soltando porque a rosca veio sem encaixar direito
"Produto não entregue. Bom dia,
Estou no aguardo do meu produto já vai para 30 diastema nada.
Preciso cancelar a compra"
 baixa qualilidade. Esperava q a mercadoria tivesse mais qualidade ...pessima qualidade...nao indico a ninguem....
"Produto com defeito. A mascara veio com um pequeno defeito na estampa como se tivesse derretido, so não devolverei porque se trata de um presente
Que a loja confira os produtos da próxima vez antes de envia a seus client"
Insatisfeito. O produto nao corresponde ao modelo
"Bom. Produto bom mas, veio com a base manchada e arranhada. O controle de qualidade deve ser mais rigoroso."
"recomendo. eu queria dvd player e não gravador,foi um engano"
"Titulo diferente . Na discrição do produto aparecia tamanho oficial, ,as quando recebi o xadrez era em tamanho menor. Não se aproximou do tamanho real de um jogo de xadrez oficial."
"Recomendo. O produto muito bom, bonito , porém veio faltando cristais e fica faltando de um lado , mas espero que a loja enviei o que faltou. "
Não é o esperado!!. Produto bem diferente da foto.poderia ter sido embalado com mais proteção.pois chegou meio riscado!!sem falar na demora da loja parceira para fazer a postagem!
pessimo .... uma vergonha ...paguei e não recebi o produto !!!
Recebi só um dos 2 itens . Comprei 2 chaleiras com infusor mas a empresa só Entregou uma. ainda estou com a caixa pequena para provar que só recebi um dos produtos. Quero reembolso ou entrega urgente da outra chaleira
8. O produto que recebi veio diferente do anunciado o do anúncio não tinha elástico o que recebi veio cim elástico fiz uma.a nova compra de um patins e espero receber corretamente 
Não recebi todos os produ. Comprei 05 unidades do produto. Mas recebi até o momento apenas 01. 
"Arrependimento. Pura propaganda enganosa.
Comprei um produto e me entregaram outro,estou tentando um contato e ate agora nada. Não recomendo.
"
Resolva o problema . O produto ou meu dinheiro de volta ... lannister avalie melhor as suas lojas parceiras .
"Relogio de pulso. Prazo de 3 dias úteis para entrega. Foi Comprado para presente do dia dos pais 06/08, 4 dias para entregar e não foi entregue!
Se não consegue entregar no prazo aumente os dias !!!"
"produto devolvido . fui bem atendido, mas o valor cobrado foi divergente do valor apresentado no site(desconto de 5% pela forma de pagamento). mas tudo ja foi resolvido."
"QUANDO VOU RECEBER MEU PR. O pedido foi entregue parcial e nao total. Na nota veio faturado dois adesivos, porem recebi Smente Faixa Carro Trenzinho Trator Caminhão M10 , a faixa Carro Trator Caminhão Trenzinho M18 NAO RECEBI"
"Muito ruim. Muito ruim, não recomendo "
"pessima qualidade. pedido com 02 itens, recebi apena 01 item. item recebido refere-se a 01 jogo com 05 toalhas, que vou usar como pano de chão.
o outro jogo solicitados não recebi, então não poderei avaliar. "
"Tamanho da capa. A capa ficou enorme no colchão de berço tamanho padrão, não gostei"
"Capa fragil. Nao creio que essa capa vá durar, material mole e de aparência frágil, pelo preço deveria ser melhor"
nao entregue. produto nao entregue !
recomendado. preciso de ajuda este meu produto veio quebrado e desde que recebi estou entrando em contato com vocês e não tive nenhuma resposta.preciso de ajuda por favor ou vou procurar outros recursos me ajudem.
"ilustração imcopativel . na foto do produto tinha um motor com cabo completo ,,,porem o que veio não era mesma marca e veio sem o plug de encaixe ....mas funcionou e veio o modelo certo....geladeira gelando muito
 "
"Cancelamento do pedido . O produto foi comprado no começo do mês, estava quase completando a data de entrega e a empresa não tinha nem gerado a NF quanto mais entregar o produto. Por isso cancelei o pedido e quero a devolução"
"Loja recusou a entregar. Loja disse que não tinha mercadoria em estoque, após 3 semanas do pedido, e simplesmente cancelou o pedido!"
"Ruim. A rede é inadequada pra criança, pois o risco de acidente é eminente.A rede é muito estreita difícil de colocar o bebê nela. Minha bebê de 5 meses caiu 2 vezes. Caiu emcima do colchão mas se assustou "
Não recebi o produto.. Comprei três luminárias e só chegou uma...
Ótimo produto . Sô lamento que paguei o carreto e tive que buscar nos Correios 
é uma merda . bem comprei um produto que custava 261.00 reais o melhor que eles tinham com o cartao de 32g . e me mandarão o pior que eles tinha era de 140.00 reais que vinha com cartão de 16g resumindo safados.!!!
"Bom. Dentro do prazo
Produto bom "
"Conj.de potes condimentos. Foi devolvido devido a vizinha não conhecer pelo nome,mas podem voltar que será recebido, pessoal cliente da entrega.obrigada Eunice
"
Não recebi a colcha Fanta. Foi me enviado apenas um dos itens. A colcha Fantasy roxa não foi enviada.
PESSIMA. Esta com defeito danificou todas as imagem salvas e eu perdi 182 fotos.
"Produto de baixa qualidad. Produto de baixa qualidade, na foto engana bem, bota esquerdo não tem função, o digital somente funciona se vc aperta um dos dois botões da direita e logo apaga, instrução em inglês e chinês. "
Produto. Eu não recebi este produto e eu gostaria de cancelar o pedido.
"Produto de mal qualidade. Material que foi feito a bolsa , e muito fraco e de péssima qualidade. "
"Dúvidas.... Não funcionou, o equipamento não consegue fazer contato com o celular, preciso fazer mais teste para ter certeza, mas aparentemente não funcionou."
"Gostei, mas.... Gostei do produto, lindo! Porem, mesmo com as medidas certas, ficaram bastantes justas em minhas cadeiras "
"Entrega Danificada. Produto chegou danificado, com rachadura no corpo da fonte, entretanto funcional.
Mas o fato do produto chegar dessa forma, demonstra que o vendedor nao tomou os devidos cuidados no envio."
"RECOMENDO. TUDO BEM QUE ATÉ AGORA NÃO RECEBI MEU PRODUTO, MAS INDICO SIM"
Problemas na entrega. Não seria justo não recomendar a loja pois não recebi o produto pois o Correios não entregou. Talvez seria interessante a loja utilizar outra transportadora.
Boa . Produto que eu recebi está com defeito de fábrica 
"produto não entregue. Mudo minha opinião assim que receber o produto.
Consta no site que o produto foi entregue, mas não recebi."
"O produto não veio. Peço verificar junto a empresa e transportadora, pois até o momento meu pedido não foi entregue.
Contando com o apoio dos senhores.
"
"tudo no prazo certinho. essa versão 2.1 que pelo que vi, não funciona, não recomendo, testei em alguns carros, em nenhum tem sincronia com a ECU"
"Recomendo. Produto bonito. Tecido não é muito bom e veio rasgado em uma parte da costura, mas de um modo geral está ok com o preço. "
Quero meu produto. Nota não tenho pra da quero meu produto
Regular. O produto que recebi ñ foi igual ao anunciado. Já mandei email e já fiz reclamação no site. Estou aguardando resposta!
"Não recomendo.. Relógio não valeu o que paguei. Material de baixa qualidade. Creio que as Lojas lannister não deveriam vender ""relógios como os de camelôs""."
Atraso na entrega do prod. O prazo para entrega era dia 14/05 e até agora não chegou. Uma falta de respeito com o consumidor. O numero do pedido nem sequer aparece na relação de pedidos no site lannister.com
Ruim. Recebi o produto errado. Solicitei a troca
reclamação. produto incorreto
